Source,Destination,Weight
C0015672,C1175175,1.0
C0015672,C0003862,2.0
C0015672,C0011991,7.0
C0015672,C0042963,3.0
C0015672,C0027497,19.0
C0015672,C0231528,11.0
C0015672,C0039235,2.0
C0015672,C0011263,3.0
C0015672,C0040149,3.0
C0015672,C0263214,1.0
C0015672,C0796092,3.0
C0015672,C0577573,1.0
C0015672,C1517205,2.0
C0015672,C0231617,2.0
C0015672,C0025007,1.0
C0015672,C0432262,2.0
C0015672,C0275813,2.0
C0015672,C0683369,11.0
C0015672,C0034067,1.0
C0015672,C0008679,1.0
C0015672,C0220870,1.0
C0015672,C0085593,17.0
C0015672,C0030360,1.0
C0015672,C3714552,6.0
C0015672,C0876973,1.0
C0015672,C0032285,11.0
C0015672,C0004626,4.0
C0015672,C0004623,1.0
C0015672,C0042769,1.0
C0015672,C0026780,1.0
C0015672,C0004096,6.0
C0015672,C0028754,3.0
C0015672,C0020538,1.0
C0015672,C0011849,1.0
C0015672,C0024115,2.0
C0015672,C0022658,1.0
C0015672,C0027769,4.0
C0015672,C0042870,6.0
C0015672,C0016382,2.0
C0015672,C0497406,1.0
C0015672,C0948873,4.0
C0015672,C0003123,10.0
C0015672,C0270724,11.0
C0015672,C1096155,1.0
C0015672,C0850149,22.0
C0015672,C2676739,2.0
C0015672,C0009421,1.0
C0015672,C0409974,1.0
C0015672,C0024530,1.0
C0015672,C0347950,1.0
C0015672,C0016204,3.0
C0015672,C0235129,2.0
C0015672,C0848168,8.0
C0015672,C0857027,2.0
C0015672,C1659989,2.0
C0015672,C0231218,8.0
C0015672,C0037090,2.0
C0015672,C0040822,6.0
C0015672,C0349410,1.0
C0015672,C0221423,5.0
C0015672,C1291077,3.0
C0015672,C0232462,2.0
C0015672,C0028084,2.0
C0015672,C0004135,1.0
C0015672,C0235309,5.0
C0015672,C0392674,8.0
C0015672,C0795691,1.0
C0015672,C0042384,4.0
C0015672,C0002170,2.0
C0015672,C0557875,31.0
C0015672,C0085635,4.0
C0015672,C0242073,4.0
C0015672,C0026760,6.0
C0015672,C0221170,1.0
C0015672,C0425481,1.0
C0015672,C0432291,1.0
C0015672,C0392171,2.0
C0015672,C0342895,4.0
C0015672,C0011860,2.0
C0015672,C1839736,2.0
C0015672,C0037052,1.0
C0015672,C3542022,2.0
C0015672,C1849718,1.0
C0015672,C0232602,1.0
C0015672,C0455270,3.0
C0015672,C1862941,1.0
C0015672,C0034931,7.0
C0015672,C0037199,3.0
C0015672,C0013261,1.0
C0015672,C0011884,1.0
C0015672,C0033774,2.0
C0015672,C0085786,3.0
C0015672,C1369008,1.0
C0015672,C0740941,3.0
C0015672,C0234238,22.0
C0015672,C0857245,1.0
C0015672,C0027424,10.0
C0015672,C0024591,2.0
C0015672,C0232292,13.0
C0015672,C0741426,1.0
C0015672,C0151744,1.0
C0015672,C1861455,1.0
C0015672,C0152227,1.0
C0015672,C0877015,3.0
C0015672,C0796176,2.0
C0015672,C0030201,3.0
C0015672,C0035222,2.0
C0015672,C0018834,2.0
C0015672,C0847097,1.0
C0015672,C0015230,3.0
C0015672,C0175697,2.0
C0015672,C1260899,1.0
C0015672,C1313983,1.0
C0015672,C0012833,10.0
C0015672,C0038454,1.0
C0015672,C0024814,1.0
C0015672,C0042373,2.0
C0015672,C0348217,1.0
C0015672,C1579931,3.0
C0015672,C0740396,1.0
C0015672,C0263314,1.0
C0015672,C1321587,10.0
C0015672,C0018621,1.0
C0015672,C0006277,4.0
C0015672,C0008031,13.0
C0015672,C1277295,2.0
C0015672,C0795934,2.0
C0015672,C0427149,1.0
C0015672,C2945698,1.0
C0015672,C2242996,11.0
C0015672,C0017168,4.0
C0015672,C0009806,3.0
C0015672,C0011175,4.0
C0015672,C3888198,1.0
C0015672,C0019159,1.0
C0015672,C0524909,1.0
C0015672,C0476288,2.0
C0015672,C0442874,3.0
C0015672,C0015644,1.0
C0015672,C0235031,4.0
C0015672,C0039070,2.0
C0015672,C0232431,1.0
C0015672,C0152020,1.0
C0015672,C0865800,1.0
C0015672,C0277556,4.0
C0015672,C0149745,1.0
C0015672,C0027404,1.0
C0015672,C0043352,3.0
C0015672,C0039516,1.0
C0015672,C0011168,2.0
C0015672,C0162429,3.0
C0015672,C0849963,1.0
C0015672,C0085624,11.0
C0015672,C0026821,4.0
C0015672,C0028643,4.0
C0015672,C0007859,4.0
C0015672,C0235150,1.0
C0015672,C0004604,6.0
C0015672,C0235162,2.0
C0015672,C0020175,4.0
C0015672,C0023380,3.0
C0015672,C0600142,7.0
C0015672,C0013456,3.0
C0015672,C0235234,1.0
C0015672,C0149871,1.0
C0015672,C0426484,1.0
C0015672,C0221512,6.0
C0015672,C0423479,1.0
C0015672,C0917801,7.0
C0015672,C0239377,5.0
C0015672,C0016053,2.0
C0015672,C0302539,6.0
C0015672,C0026848,1.0
C0015672,C0231918,1.0
C0015672,C0015674,2.0
C0015672,C0342788,1.0
C0015672,C0221023,1.0
C0015672,C0748706,2.0
C0015672,C1321898,1.0
C0015672,C0559687,5.0
C0015672,C0009763,2.0
C0015672,C3257803,2.0
C0015672,C0028081,8.0
C0015672,C0003864,3.0
C0015672,C0024902,4.0
C0015672,C3809991,1.0
C0015672,C0000737,4.0
C0015672,C0455770,1.0
C0015672,C0344375,1.0
C0015672,C0439053,3.0
C0015672,C0438716,3.0
C0015672,C0149725,4.0
C0015672,C0234655,1.0
C0015672,C1443924,2.0
C0015672,C0849959,1.0
C0015672,C0042571,2.0
C0015672,C0850437,1.0
C0015672,C0149931,2.0
C0015672,C0362046,1.0
C0015672,C0040425,1.0
C0015672,C1510471,1.0
C0015672,C0004364,2.0
C0015672,C0847554,1.0
C0015672,C2957106,5.0
C0015672,C0439814,1.0
C0015672,C0742339,3.0
C0015672,C0497366,1.0
C0015672,C0017672,1.0
C0015672,C0677500,2.0
C0015672,C0586407,1.0
C0015672,C2039120,2.0
C0015672,C0238741,1.0
C0015672,C0239886,2.0
C0015672,C0019825,1.0
C0015672,C0858600,2.0
C0015672,C0581880,1.0
C0015672,C0019212,2.0
C0015672,C0700201,2.0
C0015672,C1854310,3.0
C0015672,C0231530,2.0
C0015672,C0730321,1.0
C0015672,C0231772,1.0
C0015672,C0231837,1.0
C0015672,C0032781,2.0
C0015672,C0700184,2.0
C0015672,C0239134,4.0
C0015672,C0578050,2.0
C0015672,C2032420,1.0
C0015672,C0393691,1.0
C0015672,C0751340,1.0
C0015672,C0423621,2.0
C0015672,C0239182,1.0
C0015672,C0037763,6.0
C0015672,C0541828,1.0
C0015672,C1744601,1.0
C0015672,C0424653,1.0
C0015672,C2129214,1.0
C0015672,C0263385,1.0
C0015672,C0242301,1.0
C0015672,C0238990,1.0
C0015672,C0039082,2.0
C0015672,C1969653,1.0
C0015672,C0751409,1.0
C0015672,C0239836,3.0
C0015672,C0030552,1.0
C0015672,C0235004,1.0
C0015672,C0857117,1.0
C0015672,C0339805,1.0
C0015672,C0030794,1.0
C0015672,C1861735,1.0
C0015672,C0547030,1.0
C0015672,C0344232,1.0
C0015672,C0030481,1.0
C0015672,C0558489,1.0
C0015672,C0423665,1.0
C0015672,C0278193,1.0
C0015672,C0013395,1.0
C0015672,C0270860,2.0
C0015672,C0231811,1.0
C0015672,C1442877,1.0
C0015672,C0238995,1.0
C0015672,C0242287,1.0
C0015672,C0024198,1.0
C0015672,C1384493,1.0
C0015672,C0272187,1.0
C0015672,C0034152,1.0
C0015672,C0021345,2.0
C0015672,C0683323,1.0
C0015672,C0679309,1.0
C0015672,C0042214,1.0
C0015672,C0040213,1.0
C0015672,C0032231,1.0
C0015672,C0027092,1.0
C0015672,C0034065,1.0
C0015672,C0037315,1.0
C0015672,C0268281,1.0
C0015672,C0276138,1.0
C0015672,C0235716,2.0
C0015672,C0850630,1.0
C0015672,C0239511,1.0
C0015672,C0743323,1.0
C0015672,C0020450,1.0
C0015672,C0034642,1.0
C0015672,C0234230,1.0
C0015672,C0042111,1.0
C0015672,C0456512,1.0
C0015672,C0085859,1.0
C0015672,C0038395,3.0
C0015672,C0178310,1.0
C0015672,C0857156,6.0
C0015672,C0080151,4.0
C0015672,C0043194,6.0
C0015672,C0036689,3.0
C0015672,C0476214,1.0
C0015672,C0265514,2.0
C0015672,C2895206,1.0
C0015672,C2931877,1.0
C0015672,C0234215,1.0
C0015672,C0231451,1.0
C0015672,C0272285,4.0
C0015672,C1836672,1.0
C0015672,C0474496,1.0
C0015672,C0423729,1.0
C0015672,C3640008,1.0
C0015672,C0019360,1.0
C0015672,C1145670,1.0
C0015672,C0019112,1.0
C0015672,C0011119,1.0
C0015672,C3276706,1.0
C0015672,C0277564,1.0
C0015672,C1535939,3.0
C0015672,C0023646,1.0
C0015672,C0023890,1.0
C0015672,C0270910,1.0
C0015672,C0014804,1.0
C0015672,C1720830,3.0
C0015672,C0239649,1.0
C0015672,C0850060,1.0
C0015672,C0241044,1.0
C0015672,C0518214,1.0
C0015672,C0877716,1.0
C0015672,C0853813,1.0
C0015672,C2931826,1.0
C0015672,C1306557,1.0
C0015672,C0263922,1.0
C0015672,C0006444,1.0
C0015672,C0007787,1.0
C0015672,C0003872,1.0
C0015672,C0409205,1.0
C0015672,C1561643,1.0
C0015672,C3828416,1.0
C0015672,C0270994,1.0
C0015672,C0085631,1.0
C0015672,C0231529,1.0
C0015672,C0730607,1.0
C0015672,C0231706,1.0
C0015672,C0746592,1.0
C0015672,C0006267,1.0
C0015672,C0332573,1.0
C0015672,C0013902,1.0
C0015672,C0393720,1.0
C0015672,C0008677,5.0
C0015672,C0025237,1.0
C0015672,C1851100,1.0
C0015672,C0231710,1.0
C0015672,C0235744,1.0
C0015672,C0037317,1.0
C0015672,C0085096,2.0
C0015672,C0036396,2.0
C0015672,C1848392,1.0
C0015672,C0749769,1.0
C0015672,C0039239,1.0
C0015672,C0159028,1.0
C0015672,C0153064,1.0
C0015672,C0014742,1.0
C0015672,C0085179,1.0
C0015672,C1377828,1.0
C0015672,C2585575,1.0
C0234233,C3539909,4.0
C0234233,C0009443,12.0
C0234233,C0021400,10.0
C0234233,C1260880,6.0
C0234233,C0010200,20.0
C0234233,C0004093,7.0
C0234233,C0013404,16.0
C0234233,C1864389,1.0
C0234233,C0027051,1.0
C0234233,C0442886,1.0
C0234233,C2364111,5.0
C0234233,C3257980,1.0
C0234233,C0596601,2.0
C0234233,C0036572,6.0
C0234233,C0024117,2.0
C0234233,C0851121,1.0
C0234233,C0476270,1.0
C0234233,C0031350,11.0
C0234233,C0021053,1.0
C0234233,C1956097,2.0
C0234233,C0242429,12.0
C0234233,C0018681,14.0
C0234233,C0741585,7.0
C0234233,C1175175,1.0
C0234233,C0003862,2.0
C0234233,C0011991,5.0
C0234233,C0042963,2.0
C0234233,C0027497,11.0
C0234233,C0231528,2.0
C0234233,C0039235,2.0
C0234233,C0011263,1.0
C0234233,C0040149,2.0
C0234233,C0263214,1.0
C0234233,C1517205,2.0
C0234233,C0231617,2.0
C0234233,C1096446,2.0
C0234233,C0432262,1.0
C0234233,C0683369,7.0
C0234233,C0220870,1.0
C0234233,C0085593,11.0
C0234233,C3714552,2.0
C0234233,C0876973,1.0
C0234233,C0032285,3.0
C0234233,C0035243,1.0
C0234233,C0004623,1.0
C0234233,C0042769,1.0
C0234233,C0004096,5.0
C0234233,C0011849,1.0
C0234233,C0027769,4.0
C0234233,C0016382,3.0
C0234233,C0497406,1.0
C0234233,C0948873,1.0
C0234233,C0003123,5.0
C0234233,C0270724,9.0
C0234233,C1096155,2.0
C0234233,C0850149,8.0
C0234233,C0268621,1.0
C0234233,C2676739,1.0
C0234233,C0848168,1.0
C0234233,C0857027,3.0
C0234233,C0231218,2.0
C0234233,C0040822,4.0
C0234233,C0221423,3.0
C0234233,C1291077,1.0
C0234233,C0028084,1.0
C0234233,C0004135,1.0
C0234233,C0235309,3.0
C0234233,C0392674,4.0
C0234233,C0041912,1.0
C0234233,C0557875,12.0
C0234233,C0242073,2.0
C0234233,C0221170,2.0
C0234233,C0432291,2.0
C0234233,C0392171,2.0
C0234233,C0342895,4.0
C0234233,C1839736,4.0
C0234233,C0232602,1.0
C0234233,C0455270,3.0
C0234233,C0034931,2.0
C0234233,C0037199,1.0
C0234233,C0033774,4.0
C0234233,C0085786,1.0
C0234233,C0740941,1.0
C0234233,C0234238,11.0
C0234233,C0027424,1.0
C0234233,C0232292,6.0
C0234233,C0152227,1.0
C0234233,C0877015,5.0
C0234233,C0343401,1.0
C0234233,C0796176,1.0
C0234233,C0030201,5.0
C0234233,C0018834,3.0
C0234233,C0847097,1.0
C0234233,C0015230,1.0
C0234233,C0175697,1.0
C0234233,C1260899,1.0
C0234233,C3278560,1.0
C0234233,C0012833,6.0
C0234233,C0038454,1.0
C0234233,C0175754,3.0
C0234233,C0348217,1.0
C0234233,C1579931,1.0
C0234233,C0812426,1.0
C0234233,C0263314,1.0
C0234233,C1321587,4.0
C0234233,C0008031,7.0
C0234233,C0036690,1.0
C0234233,C0795934,1.0
C0234233,C0035204,1.0
C0234233,C0751535,1.0
C0234233,C0005858,1.0
C0234233,C0235267,1.0
C0234233,C2242996,5.0
C0234233,C3714506,1.0
C0234233,C0017168,5.0
C0234233,C0009806,2.0
C0234233,C0011175,2.0
C0234233,C3888198,1.0
C0234233,C0442874,2.0
C0234233,C0235031,1.0
C0234233,C0039070,2.0
C0234233,C0152020,1.0
C0234233,C0865800,1.0
C0234233,C0277556,3.0
C0234233,C0149745,1.0
C0234233,C0027404,1.0
C0234233,C0043352,2.0
C0234233,C0039516,1.0
C0234233,C0011168,1.0
C0234233,C0162429,3.0
C0234233,C0849963,1.0
C0234233,C0085624,7.0
C0234233,C0026821,2.0
C0234233,C0028643,3.0
C0234233,C0007859,3.0
C0234233,C0235150,1.0
C0234233,C0004604,6.0
C0234233,C0235162,2.0
C0234233,C0020175,1.0
C0234233,C0023380,1.0
C0234233,C0600142,1.0
C0234233,C0013456,1.0
C0234233,C0235234,1.0
C0234233,C0149871,1.0
C0234233,C0426484,1.0
C0234233,C0221512,5.0
C0234233,C0239377,5.0
C0234233,C0302539,2.0
C0234233,C0231918,1.0
C0234233,C0748706,3.0
C0234233,C0559687,4.0
C0234233,C0009763,1.0
C0234233,C3257803,1.0
C0234233,C0028081,4.0
C0234233,C0003864,1.0
C0234233,C0024902,4.0
C0234233,C3809991,1.0
C0234233,C0000737,3.0
C0234233,C0455770,1.0
C0234233,C0344375,1.0
C0234233,C0439053,1.0
C0234233,C0004095,1.0
C0234233,C0578687,1.0
C0234233,C0438716,4.0
C0234233,C0423618,1.0
C0234233,C0149725,3.0
C0234233,C0234655,1.0
C0234233,C1443924,2.0
C0234233,C0014724,1.0
C0234233,C0149931,2.0
C0234233,C0362046,2.0
C0234233,C0040425,1.0
C0234233,C1510471,1.0
C0234233,C0004364,2.0
C0234233,C0847554,1.0
C0234233,C2957106,2.0
C0234233,C0439814,1.0
C0234233,C0742339,1.0
C0234233,C0497366,1.0
C0234233,C0017672,1.0
C0234233,C0677500,2.0
C0234233,C0586407,1.0
C0234233,C2039120,1.0
C0234233,C0238741,1.0
C0234233,C0239886,1.0
C0234233,C0019825,1.0
C0234233,C0019212,1.0
C0234233,C0231530,1.0
C0234233,C0231772,1.0
C0234233,C0041834,1.0
C0234233,C0032781,1.0
C0234233,C0700184,1.0
C0234233,C0423621,1.0
C0234233,C0037763,1.0
C0234233,C0541828,1.0
C0234233,C1744601,1.0
C0234233,C0424653,1.0
C0234233,C0268059,1.0
C0234233,C1969653,1.0
C0234233,C0751409,1.0
C0234233,C0239836,1.0
C0234233,C0013395,1.0
C0234233,C0270860,1.0
C0234233,C0238995,1.0
C0234233,C0024198,1.0
C0234233,C1384493,1.0
C0234233,C0272187,1.0
C0234233,C0042214,1.0
C0234233,C0040213,1.0
C0234233,C0032231,1.0
C0234233,C0027092,1.0
C0234233,C0034065,1.0
C0234233,C0037315,2.0
C0234233,C0268281,1.0
C0234233,C0276138,1.0
C0234233,C0235716,1.0
C0234233,C0850630,1.0
C0234233,C0239511,1.0
C0234233,C0743323,1.0
C0234233,C0020450,1.0
C0234233,C0034642,1.0
C0234233,C0234230,1.0
C0234233,C0080151,4.0
C0234233,C0043194,4.0
C0234233,C0036689,2.0
C0234233,C0231451,1.0
C0234233,C0272285,5.0
C0234233,C1836672,1.0
C0234233,C0474496,1.0
C0234233,C0423729,1.0
C0234233,C3640008,1.0
C0234233,C0019360,3.0
C0234233,C3276706,1.0
C0234233,C0277564,1.0
C0234233,C1535939,6.0
C0234233,C0023646,1.0
C0234233,C0023890,1.0
C0234233,C0270910,1.0
C0234233,C0014804,1.0
C0234233,C1720830,1.0
C0234233,C0239649,1.0
C0234233,C0850060,1.0
C0234233,C0241044,1.0
C0234233,C0518214,1.0
C0234233,C0877716,1.0
C0234233,C0853813,1.0
C0234233,C1561643,1.0
C0234233,C0010692,1.0
C0234233,C0678236,1.0
C0234233,C0849759,1.0
C0234233,C1868677,1.0
C0234233,C0679225,1.0
C0234233,C0679247,1.0
C0234233,C0039483,1.0
C0234233,C0730607,2.0
C0234233,C0001486,1.0
C0234233,C0037011,1.0
C0234233,C0278141,1.0
C0234233,C2037193,1.0
C0234233,C0857072,1.0
C0234233,C0013902,1.0
C0234233,C0014544,1.0
C0234233,C1832215,2.0
C0234233,C0427008,2.0
C0234233,C0033860,1.0
C0234233,C0393720,1.0
C0234233,C0008677,1.0
C0234233,C0010346,1.0
C0234233,C0085096,2.0
C0234233,C0036396,2.0
C0234233,C0032319,1.0
C0234233,C0030299,1.0
C0234233,C1848392,1.0
C0234233,C0017667,1.0
C0234233,C0263393,1.0
C3539909,C0011847,1.0
C3539909,C0009443,10.0
C3539909,C0021400,13.0
C3539909,C0030305,1.0
C3539909,C1260880,7.0
C3539909,C0010200,17.0
C3539909,C0004093,4.0
C3539909,C0013404,8.0
C3539909,C0456909,1.0
C3539909,C1864389,2.0
C3539909,C2364111,2.0
C3539909,C3257980,2.0
C3539909,C0018099,1.0
C3539909,C0036572,2.0
C3539909,C0024117,2.0
C3539909,C0031350,10.0
C3539909,C1956097,2.0
C3539909,C0242429,10.0
C3539909,C0018681,7.0
C3539909,C3670075,1.0
C3539909,C3150946,1.0
C3539909,C0741585,3.0
C3539909,C1175175,1.0
C3539909,C0011991,1.0
C3539909,C0042963,2.0
C3539909,C0027497,3.0
C3539909,C0231528,1.0
C3539909,C0039235,2.0
C3539909,C0040149,1.0
C3539909,C0796092,2.0
C3539909,C1517205,1.0
C3539909,C0231617,2.0
C3539909,C0032371,1.0
C3539909,C0023886,1.0
C3539909,C0432262,2.0
C3539909,C0683369,1.0
C3539909,C0008679,1.0
C3539909,C0220870,1.0
C3539909,C0085593,4.0
C3539909,C0030360,2.0
C3539909,C0032285,1.0
C3539909,C0042769,1.0
C3539909,C0004096,5.0
C3539909,C0037274,1.0
C3539909,C0028754,1.0
C3539909,C0011849,1.0
C3539909,C0024115,1.0
C3539909,C0497406,1.0
C3539909,C0003123,2.0
C3539909,C0270724,2.0
C3539909,C0850149,6.0
C3539909,C0409974,2.0
C3539909,C0024530,1.0
C3539909,C0016204,2.0
C3539909,C0848168,4.0
C3539909,C0231218,2.0
C3539909,C0235309,2.0
C3539909,C0392674,1.0
C3539909,C0018790,1.0
C3539909,C0041912,1.0
C3539909,C0795691,2.0
C3539909,C0042384,4.0
C3539909,C0002170,2.0
C3539909,C0557875,11.0
C3539909,C0085635,4.0
C3539909,C0242073,3.0
C3539909,C0019151,1.0
C3539909,C0348754,1.0
C3539909,C0275518,1.0
C3539909,C0235272,1.0
C3539909,C0026760,2.0
C3539909,C0035854,1.0
C3539909,C1839730,1.0
C3539909,C0221170,2.0
C3539909,C0425481,1.0
C3539909,C0342895,2.0
C3539909,C0341703,1.0
C3539909,C0011860,2.0
C3539909,C0019247,1.0
C3539909,C1839736,2.0
C3539909,C0239313,1.0
C3539909,C1849718,2.0
C3539909,C0037199,3.0
C3539909,C0013261,1.0
C3539909,C0011884,1.0
C3539909,C0033774,2.0
C3539909,C0234238,7.0
C3539909,C0027424,1.0
C3539909,C0024591,1.0
C3539909,C0232292,3.0
C3539909,C0152227,1.0
C3539909,C0423600,1.0
C3539909,C0877015,1.0
C3539909,C0030201,1.0
C3539909,C0015230,1.0
C3539909,C0024138,1.0
C3539909,C0175697,1.0
C3539909,C3495488,1.0
C3539909,C1321587,1.0
C3539909,C0006277,1.0
C3539909,C0008031,3.0
C3539909,C0009806,1.0
C3539909,C0039070,2.0
C3539909,C0043352,1.0
C3539909,C0011168,1.0
C3539909,C0085624,1.0
C3539909,C0004604,1.0
C3539909,C0239377,1.0
C3539909,C0016053,1.0
C3539909,C0302539,1.0
C3539909,C0015674,2.0
C3539909,C0037231,1.0
C3539909,C0006430,1.0
C3539909,C0042109,2.0
C3539909,C0850803,1.0
C3539909,C0877717,1.0
C3539909,C0240211,1.0
C3539909,C0559687,2.0
C3539909,C0028081,2.0
C3539909,C0024902,1.0
C3539909,C0004364,1.0
C3539909,C0231530,1.0
C3539909,C0032781,2.0
C3539909,C0265338,1.0
C3539909,C1744601,1.0
C3539909,C0424653,1.0
C3539909,C0559469,1.0
C3539909,C1442877,1.0
C3539909,C0021345,1.0
C3539909,C0683323,1.0
C3539909,C0679309,1.0
C3539909,C0038395,2.0
C3539909,C0857156,1.0
C3539909,C0080151,5.0
C3539909,C0043194,2.0
C3539909,C0036689,3.0
C3539909,C0016470,1.0
C3539909,C0221232,1.0
C3539909,C0272285,1.0
C3539909,C0019360,1.0
C3539909,C1535939,1.0
C3539909,C1561643,1.0
C3539909,C0677607,1.0
C3539909,C0031542,1.0
C3539909,C0014175,1.0
C3539909,C0206062,1.0
C3539909,C0038160,1.0
C3539909,C0040128,1.0
C3539909,C0029408,1.0
C3539909,C0031117,1.0
C3539909,C0571550,1.0
C3539909,C0014544,1.0
C3539909,C0878544,1.0
C3539909,C0043167,1.0
C3539909,C0262395,1.0
C3539909,C0162531,1.0
C3539909,C0032533,1.0
C3539909,C0027849,1.0
C3539909,C0024534,1.0
C3539909,C0085096,2.0
C3539909,C0036396,2.0
C0011847,C0009443,2.0
C0011847,C0021400,2.0
C0011847,C0030305,1.0
C0011847,C1260880,2.0
C0011847,C0010200,3.0
C0011847,C0004093,2.0
C0011847,C0013404,2.0
C0011847,C2364111,2.0
C0011847,C0036572,1.0
C0011847,C0024117,1.0
C0011847,C0031350,1.0
C0011847,C0242429,1.0
C0011847,C0027497,1.0
C0011847,C0085593,1.0
C0011847,C0032285,1.0
C0011847,C0026780,1.0
C0011847,C0028754,3.0
C0011847,C0020538,1.0
C0011847,C0003123,1.0
C0011847,C0270724,1.0
C0011847,C0850149,2.0
C0011847,C2676739,1.0
C0011847,C0009421,1.0
C0011847,C0409974,1.0
C0011847,C0024530,1.0
C0011847,C0347950,1.0
C0011847,C0016204,1.0
C0011847,C0235129,1.0
C0011847,C0848168,2.0
C0011847,C0857027,1.0
C0011847,C1659989,1.0
C0011847,C0231218,2.0
C0011847,C0037090,1.0
C0011847,C0040822,1.0
C0011847,C0349410,1.0
C0011847,C0221423,1.0
C0011847,C1291077,1.0
C0011847,C0232462,1.0
C0011847,C0028084,1.0
C0011847,C0557875,1.0
C0011847,C0234238,1.0
C0011847,C0796176,1.0
C0011847,C0221512,1.0
C0011847,C0858600,1.0
C0011847,C0700184,1.0
C0011847,C1861735,1.0
C0009443,C0021400,47.0
C0009443,C0030305,1.0
C0009443,C1260880,15.0
C0009443,C0010200,48.0
C0009443,C0004093,15.0
C0009443,C0013404,23.0
C0009443,C0456909,1.0
C0009443,C0029437,1.0
C0009443,C0020498,3.0
C0009443,C1864389,5.0
C0009443,C0027051,2.0
C0009443,C0442886,1.0
C0009443,C2364111,8.0
C0009443,C0018099,1.0
C0009443,C0596601,3.0
C0009443,C0036572,11.0
C0009443,C0024117,9.0
C0009443,C0476270,1.0
C0009443,C0031350,19.0
C0009443,C1956097,7.0
C0009443,C0242429,19.0
C0009443,C0018681,26.0
C0009443,C2076600,1.0
C0009443,C0263940,1.0
C0009443,C3670075,3.0
C0009443,C3150946,1.0
C0009443,C0741585,10.0
C0009443,C1175175,6.0
C0009443,C0003862,1.0
C0009443,C0011991,8.0
C0009443,C0042963,2.0
C0009443,C0027497,10.0
C0009443,C0231528,6.0
C0009443,C0039235,2.0
C0009443,C0011263,2.0
C0009443,C0040149,1.0
C0009443,C0263677,1.0
C0009443,C0263214,5.0
C0009443,C1517205,2.0
C0009443,C0231617,7.0
C0009443,C1096446,3.0
C0009443,C0231217,4.0
C0009443,C0023886,1.0
C0009443,C0025007,1.0
C0009443,C0432262,1.0
C0009443,C0275813,1.0
C0009443,C0683369,8.0
C0009443,C0034067,1.0
C0009443,C0008679,2.0
C0009443,C0220870,1.0
C0009443,C0085593,15.0
C0009443,C0030360,4.0
C0009443,C3714552,6.0
C0009443,C0876973,1.0
C0009443,C0032285,8.0
C0009443,C0035243,1.0
C0009443,C0282687,1.0
C0009443,C0004623,1.0
C0009443,C0042769,4.0
C0009443,C0243026,1.0
C0009443,C0004096,7.0
C0009443,C0028754,3.0
C0009443,C0020538,1.0
C0009443,C0011849,5.0
C0009443,C0024115,4.0
C0009443,C0022658,3.0
C0009443,C0027769,9.0
C0009443,C0042870,1.0
C0009443,C0016382,7.0
C0009443,C1370824,1.0
C0009443,C0497406,4.0
C0009443,C0948873,6.0
C0009443,C0003123,6.0
C0009443,C0270724,20.0
C0009443,C1096155,1.0
C0009443,C0850149,15.0
C0009443,C2676739,2.0
C0009443,C0009421,1.0
C0009443,C0409974,3.0
C0009443,C0024530,3.0
C0009443,C0347950,1.0
C0009443,C0016204,6.0
C0009443,C0235129,1.0
C0009443,C0848168,2.0
C0009443,C0857027,5.0
C0009443,C1659989,1.0
C0009443,C0231218,3.0
C0009443,C0037090,2.0
C0009443,C0040822,4.0
C0009443,C0349410,2.0
C0009443,C0221423,7.0
C0009443,C1291077,4.0
C0009443,C0232462,2.0
C0009443,C0028084,3.0
C0009443,C0004135,1.0
C0009443,C0344191,1.0
C0009443,C0729552,1.0
C0009443,C0235309,2.0
C0009443,C0392674,5.0
C0009443,C0018790,4.0
C0009443,C0041912,3.0
C0009443,C0795691,3.0
C0009443,C0557875,16.0
C0009443,C0242073,4.0
C0009443,C0019151,1.0
C0009443,C0348754,1.0
C0009443,C0275518,2.0
C0009443,C0235272,1.0
C0009443,C0026760,3.0
C0009443,C0035854,1.0
C0009443,C1839730,1.0
C0009443,C0221170,3.0
C0009443,C0425481,2.0
C0009443,C0432291,2.0
C0009443,C0425449,2.0
C0009443,C0241042,1.0
C0009443,C0333291,1.0
C0009443,C0392171,3.0
C0009443,C0342895,3.0
C0009443,C2931783,2.0
C0009443,C0011860,1.0
C0009443,C1839736,2.0
C0009443,C0037052,1.0
C0009443,C0473780,1.0
C0009443,C3542022,2.0
C0009443,C0455270,4.0
C0009443,C0034931,8.0
C0009443,C0037199,4.0
C0009443,C0033774,2.0
C0009443,C0085786,2.0
C0009443,C1369008,1.0
C0009443,C0740941,6.0
C0009443,C0234238,16.0
C0009443,C0857245,1.0
C0009443,C0027424,8.0
C0009443,C0024591,2.0
C0009443,C0232292,6.0
C0009443,C0017547,1.0
C0009443,C0151744,9.0
C0009443,C0152227,1.0
C0009443,C0877015,4.0
C0009443,C0796176,4.0
C0009443,C0013336,1.0
C0009443,C0030201,4.0
C0009443,C0035222,2.0
C0009443,C0018834,2.0
C0009443,C0847097,1.0
C0009443,C0018799,2.0
C0009443,C0015230,4.0
C0009443,C0175697,3.0
C0009443,C1260899,1.0
C0009443,C0022353,1.0
C0009443,C1313983,1.0
C0009443,C0012833,8.0
C0009443,C0038454,1.0
C0009443,C0001175,1.0
C0009443,C0024814,1.0
C0009443,C0175754,5.0
C0009443,C3495488,1.0
